GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BDP001,BEQ001
"G5300290","1930","Washington","530","Island","0290","Island","73","290",5369,5369
"G5300310","1930","Washington","530","Jefferson","0310","Jefferson","73","310",8346,8346
"G5300330","1930","Washington","530","King","0330","King","73","330",463517,463517
"G5300350","1930","Washington","530","Kitsap","0350","Kitsap","73","350",30776,30776
"G5300370","1930","Washington","530","Kittitas","0370","Kittitas","73","370",18154,18154
"G5300390","1930","Washington","530","Klickitat","0390","Klikatat","73","390",9825,9825
"G5300410","1930","Washington","530","Lewis","0410","Lewis","73","410",40034,40034
"G5300430","1930","Washington","530","Lincoln","0430","Lincoln","73","430",11876,11876
"G5300450","1930","Washington","530","Mason","0450","Mason","73","450",10060,10060
"G5300470","1930","Washington","530","Okanogan","0470","Okanogan","73","470",18519,18519
"G5300490","1930","Washington","530","Pacific","0490","Pacific","73","490",14970,14970
"G5300510","1930","Washington","530","Pend Oreille","0510","Pend Oreille","73","510",7155,7155
"G5300530","1930","Washington","530","Pierce","0530","Pierce","73","530",163842,163842
"G5300550","1930","Washington","530","San Juan","0550","San Juan","73","550",3097,3097
"G5300570","1930","Washington","530","Skagit","0570","Skagit","73","570",35142,35142
"G5300590","1930","Washington","530","Skamania","0590","Skamania","73","590",2891,2891
"G5300610","1930","Washington","530","Snohomish","0610","Snohomish","73","610",78861,78861
"G5300630","1930","Washington","530","Spokane","0630","Spokane","73","630",150477,150477
"G5300650","1930","Washington","530","Stevens","0650","Stevens","73","650",18550,18550
"G5300670","1930","Washington","530","Thurston","0670","Thurston","73","670",31351,31351
"G5300690","1930","Washington","530","Wahkiakum","0690","Wahkiakum","73","690",3862,3862
"G5300710","1930","Washington","530","Walla Walla","0710","Walla Walla","73","710",28441,28441
"G5300730","1930","Washington","530","Whatcom","0730","Whatcom","73","730",59128,59128
"G5300750","1930","Washington","530","Whitman","0750","Whitman","73","750",28014,28014
"G5300770","1930","Washington","530","Yakima","0770","Yakima","73","770",77402,77402
"G5400010","1930","West Virginia","540","Barbour","0010","Barbour","56","10",18628,18628
"G5400030","1930","West Virginia","540","Berkeley","0030","Berkeley","56","30",28030,28030
"G5400050","1930","West Virginia","540","Boone","0050","Boone","56","50",24586,24586
"G5400070","1930","West Virginia","540","Braxton","0070","Braxton","56","70",22579,22579
"G5400090","1930","West Virginia","540","Brooke","0090","Brooke","56","90",24663,24663
"G5400110","1930","West Virginia","540","Cabell","0110","Cabell","56","110",90786,90786
"G5400130","1930","West Virginia","540","Calhoun","0130","Calhoun","56","130",10866,10866
"G5400150","1930","West Virginia","540","Clay","0150","Clay","56","150",13125,13125
"G5400170","1930","West Virginia","540","Doddridge","0170","Doddridge","56","170",10488,10488
"G5400190","1930","West Virginia","540","Fayette","0190","Fayette","56","190",72050,72050
"G5400210","1930","West Virginia","540","Gilmer","0210","Gilmer","56","210",10641,10641
"G5400230","1930","West Virginia","540","Grant","0230","Grant","56","230",8441,8441
"G5400250","1930","West Virginia","540","Greenbrier","0250","Greenbrier","56","250",35878,35878
"G5400270","1930","West Virginia","540","Hampshire","0270","Hampshire","56","270",11836,11836
"G5400290","1930","West Virginia","540","Hancock","0290","Hancock","56","290",28511,28511
"G5400310","1930","West Virginia","540","Hardy","0310","Hardy","56","310",9816,9816
"G5400330","1930","West Virginia","540","Harrison","0330","Harrison","56","330",78567,78567
"G5400350","1930","West Virginia","540","Jackson","0350","Jackson","56","350",16124,16124
"G5400370","1930","West Virginia","540","Jefferson","0370","Jefferson","56","370",15780,15780
"G5400390","1930","West Virginia","540","Kanawha","0390","Kanawha","56","390",157667,157667
"G5400410","1930","West Virginia","540","Lewis","0410","Lewis","56","410",21794,21794
"G5400430","1930","West Virginia","540","Lincoln","0430","Lincoln","56","430",19156,19156
"G5400450","1930","West Virginia","540","Logan","0450","Logan","56","450",58534,58534
"G5400470","1930","West Virginia","540","McDowell","0470","Mcdowell","56","470",90479,90479
"G5400490","1930","West Virginia","540","Marion","0490","Marion","56","490",66655,66655
"G5400510","1930","West Virginia","540","Marshall","0510","Marshall","56","510",39831,39831
"G5400530","1930","West Virginia","540","Mason","0530","Mason","56","530",20788,20788
"G5400550","1930","West Virginia","540","Mercer","0550","Mercer","56","550",61323,61323
"G5400570","1930","West Virginia","540","Mineral","0570","Mineral","56","570",20084,20084
"G5400590","1930","West Virginia","540","Mingo","0590","Mingo","56","590",38319,38319
"G5400610","1930","West Virginia","540","Monongalia","0610","Monongalia","56","610",50083,50083
"G5400630","1930","West Virginia","540","Monroe","0630","Monroe","56","630",11949,11949
"G5400650","1930","West Virginia","540","Morgan","0650","Morgan","56","650",8406,8406
"G5400670","1930","West Virginia","540","Nicholas","0670","Nicholas","56","670",20686,20686
"G5400690","1930","West Virginia","540","Ohio","0690","Ohio","56","690",72077,72077
"G5400710","1930","West Virginia","540","Pendleton","0710","Pendleton","56","710",9660,9660
"G5400730","1930","West Virginia","540","Pleasants","0730","Pleasants","56","730",6545,6545
"G5400750","1930","West Virginia","540","Pocahontas","0750","Pocahontas","56","750",14555,14555
"G5400770","1930","West Virginia","540","Preston","0770","Preston","56","770",29043,29043
"G5400790","1930","West Virginia","540","Putnam","0790","Putnam","56","790",16737,16737
"G5400810","1930","West Virginia","540","Raleigh","0810","Raleigh","56","810",68072,68072
"G5400830","1930","West Virginia","540","Randolph","0830","Randolph","56","830",25049,25049
"G5400850","1930","West Virginia","540","Ritchie","0850","Ritchie","56","850",15594,15594
"G5400870","1930","West Virginia","540","Roane","0870","Roane","56","870",19478,19478
"G5400890","1930","West Virginia","540","Summers","0890","Summers","56","890",20468,20468
"G5400910","1930","West Virginia","540","Taylor","0910","Taylor","56","910",19114,19114
"G5400930","1930","West Virginia","540","Tucker","0930","Tucker","56","930",13374,13374
"G5400950","1930","West Virginia","540","Tyler","0950","Tyler","56","950",12785,12785
"G5400970","1930","West Virginia","540","Upshur","0970","Upshur","56","970",17944,17944
"G5400990","1930","West Virginia","540","Wayne","0990","Wayne","56","990",31206,31206
"G5401010","1930","West Virginia","540","Webster","1010","Webster","56","1010",14216,14216
"G5401030","1930","West Virginia","540","Wetzel","1030","Wetzel","56","1030",22334,22334
"G5401050","1930","West Virginia","540","Wirt","1050","Wirt","56","1050",6358,6358
"G5401070","1930","West Virginia","540","Wood","1070","Wood","56","1070",56521,56521
"G5401090","1930","West Virginia","540","Wyoming","1090","Wyoming","56","1090",20926,20926
"G5500010","1930","Wisconsin","550","Adams","0010","Adams","25","10",8003,8003
"G5500030","1930","Wisconsin","550","Ashland","0030","Ashland","25","30",21054,21054
"G5500050","1930","Wisconsin","550","Barron","0050","Barron","25","50",34301,34301
"G5500070","1930","Wisconsin","550","Bayfield","0070","Bayfield","25","70",15006,15006
"G5500090","1930","Wisconsin","550","Brown","0090","Brown","25","90",70249,70249
"G5500110","1930","Wisconsin","550","Buffalo","0110","Buffalo","25","110",15330,15330
"G5500130","1930","Wisconsin","550","Burnett","0130","Burnett","25","130",10233,10233
"G5500150","1930","Wisconsin","550","Calumet","0150","Calumet","25","150",16848,16848
"G5500170","1930","Wisconsin","550","Chippewa","0170","Chippewa","25","170",37342,37342
"G5500190","1930","Wisconsin","550","Clark","0190","Clark","25","190",34165,34165
"G5500210","1930","Wisconsin","550","Columbia","0210","Columbia","25","210",30503,30503
"G5500230","1930","Wisconsin","550","Crawford","0230","Crawford","25","230",16781,16781
"G5500250","1930","Wisconsin","550","Dane","0250","Dane","25","250",112737,112737
"G5500270","1930","Wisconsin","550","Dodge","0270","Dodge","25","270",52092,52092
"G5500290","1930","Wisconsin","550","Door","0290","Door","25","290",18182,18182
"G5500310","1930","Wisconsin","550","Douglas","0310","Douglas","25","310",46583,46583
"G5500330","1930","Wisconsin","550","Dunn","0330","Dunn","25","330",27037,27037
"G5500350","1930","Wisconsin","550","Eau Claire","0350","Eau Claire","25","350",41087,41087
"G5500370","1930","Wisconsin","550","Florence","0370","Florence","25","370",3768,3768
"G5500390","1930","Wisconsin","550","Fond du Lac","0390","Fond Du Lac","25","390",59883,59883
"G5500410","1930","Wisconsin","550","Forest","0410","Forest","25","410",11118,11118
"G5500430","1930","Wisconsin","550","Grant","0430","Grant","25","430",38469,38469
"G5500450","1930","Wisconsin","550","Green","0450","Green","25","450",21870,21870
"G5500470","1930","Wisconsin","550","Green Lake","0470","Green Lake","25","470",13913,13913
"G5500490","1930","Wisconsin","550","Iowa","0490","Iowa","25","490",20039,20039
"G5500510","1930","Wisconsin","550","Iron","0510","Iron","25","510",9933,9933
"G5500530","1930","Wisconsin","550","Jackson","0530","Jackson","25","530",16468,16468
"G5500550","1930","Wisconsin","550","Jefferson","0550","Jefferson","25","550",36785,36785
"G5500570","1930","Wisconsin","550","Juneau","0570","Juneau","25","570",17264,17264
"G5500590","1930","Wisconsin","550","Kenosha","0590","Kenosha","25","590",63277,63277
"G5500610","1930","Wisconsin","550","Kewaunee","0610","Kewaunee","25","610",16037,16037
"G5500630","1930","Wisconsin","550","La Crosse","0630","La Crosse","25","630",54455,54455
"G5500650","1930","Wisconsin","550","Lafayette","0650","Lafayette","25","650",18649,18649
"G5500670","1930","Wisconsin","550","Langlade","0670","Langlade","25","670",21544,21544
"G5500690","1930","Wisconsin","550","Lincoln","0690","Lincoln","25","690",21072,21072
"G5500710","1930","Wisconsin","550","Manitowoc","0710","Manitowoc","25","710",58674,58674
"G5500730","1930","Wisconsin","550","Marathon","0730","Marathon","25","730",70629,70629
"G5500750","1930","Wisconsin","550","Marinette","0750","Marinette","25","750",33530,33530
"G5500770","1930","Wisconsin","550","Marquette","0770","Marquette","25","770",9388,9388
"G5500790","1930","Wisconsin","550","Milwaukee","0790","Milwaukee","25","790",725263,725263
"G5500810","1930","Wisconsin","550","Monroe","0810","Monroe","25","810",28739,28739
"G5500830","1930","Wisconsin","550","Oconto","0830","Oconto","25","830",26386,26386
"G5500850","1930","Wisconsin","550","Oneida","0850","Oneida","25","850",15899,15899
"G5500870","1930","Wisconsin","550","Outagamie","0870","Outagamie","25","870",62790,62790
"G5500890","1930","Wisconsin","550","Ozaukee","0890","Ozaukee","25","890",17394,17394
"G5500910","1930","Wisconsin","550","Pepin","0910","Pepin","25","910",7450,7450
"G5500930","1930","Wisconsin","550","Pierce","0930","Pierce","25","930",21043,21043
"G5500950","1930","Wisconsin","550","Polk","0950","Polk","25","950",26567,26567
"G5500970","1930","Wisconsin","550","Portage","0970","Portage","25","970",33827,33827
"G5500990","1930","Wisconsin","550","Price","0990","Price","25","990",17284,17284
"G5501010","1930","Wisconsin","550","Racine","1010","Racine","25","1010",90217,90217
"G5501030","1930","Wisconsin","550","Richland","1030","Richland","25","1030",19525,19525
"G5501050","1930","Wisconsin","550","Rock","1050","Rock","25","1050",74206,74206
"G5501070","1930","Wisconsin","550","Rusk","1070","Rusk","25","1070",16081,16081
"G5501090","1930","Wisconsin","550","St Croix","1090","St Croix","25","1090",25455,25455
"G5501110","1930","Wisconsin","550","Sauk","1110","Sauk","25","1110",32030,32030
"G5501130","1930","Wisconsin","550","Sawyer","1130","Sawyer","25","1130",8878,8878
"G5501150","1930","Wisconsin","550","Shawano","1150","Shawano","25","1150",33516,33516
"G5501170","1930","Wisconsin","550","Sheboygan","1170","Sheboygan","25","1170",71235,71235
"G5501190","1930","Wisconsin","550","Taylor","1190","Taylor","25","1190",17685,17685
"G5501210","1930","Wisconsin","550","Trempealeau","1210","Trempealeau","25","1210",23910,23910
"G5501230","1930","Wisconsin","550","Vernon","1230","Vernon","25","1230",28537,28537
"G5501250","1930","Wisconsin","550","Vilas","1250","Vilas","25","1250",7294,7294
"G5501270","1930","Wisconsin","550","Walworth","1270","Walworth","25","1270",31058,31058
"G5501290","1930","Wisconsin","550","Washburn","1290","Washburn","25","1290",11103,11103
"G5501310","1930","Wisconsin","550","Washington","1310","Washington","25","1310",26551,26551
"G5501330","1930","Wisconsin","550","Waukesha","1330","Waukesha","25","1330",52358,52358
"G5501350","1930","Wisconsin","550","Waupaca","1350","Waupaca","25","1350",33513,33513
"G5501370","1930","Wisconsin","550","Waushara","1370","Waushara","25","1370",14427,14427
"G5501390","1930","Wisconsin","550","Winnebago","1390","Winnebago","25","1390",76622,76622
"G5501410","1930","Wisconsin","550","Wood","1410","Wood","25","1410",37865,37865
"G5600010","1930","Wyoming","560","Albany","0010","Albany","68","10",12041,12041
"G5600030","1930","Wyoming","560","Big Horn","0030","Big Horn","68","30",11222,11222
"G5600050","1930","Wyoming","560","Campbell","0050","Campbell","68","50",6720,6720
"G5600070","1930","Wyoming","560","Carbon","0070","Carbon","68","70",11391,11391
"G5600090","1930","Wyoming","560","Converse","0090","Converse","68","90",7145,7145
"G5600110","1930","Wyoming","560","Crook","0110","Crook","68","110",5333,5333
"G5600130","1930","Wyoming","560","Fremont","0130","Fremont","68","130",10490,10490
"G5600150","1930","Wyoming","560","Goshen","0150","Goshen","68","150",11754,11754
"G5600170","1930","Wyoming","560","Hot Springs","0170","Hot Springs","68","170",5476,5476
"G5600190","1930","Wyoming","560","Johnson","0190","Johnson","68","190",4816,4816
"G5600210","1930","Wyoming","560","Laramie","0210","Laramie","68","210",26845,26845
"G5600230","1930","Wyoming","560","Lincoln","0230","Lincoln","68","230",10894,10894
"G5600250","1930","Wyoming","560","Natrona","0250","Natrona","68","250",24272,24272
"G5600270","1930","Wyoming","560","Niobrara","0270","Niobrara","68","270",4723,4723
"G5600290","1930","Wyoming","560","Park","0290","Park","68","290",8207,8207
"G5600310","1930","Wyoming","560","Platte","0310","Platte","68","310",9695,9695
"G5600330","1930","Wyoming","560","Sheridan","0330","Sheridan","68","330",16875,16875
"G5600350","1930","Wyoming","560","Sublette","0350","Sublette","68","350",1944,1944
"G5600370","1930","Wyoming","560","Sweetwater","0370","Sweetwater","68","370",18165,18165
"G5600390","1930","Wyoming","560","Teton","0390","Teton","68","390",2003,2003
"G5600410","1930","Wyoming","560","Uinta","0410","Uinta","68","410",6572,6572
"G5600430","1930","Wyoming","560","Washakie","0430","Washakie","68","430",4109,4109
"G5600450","1930","Wyoming","560","Weston","0450","Weston","68","450",4673,4673
"G5600470","1930","Wyoming","560","Yellowstone National Park","0470","Yellowstone National Park","68","455",200,200
