GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AYM001,AYU001
"G3701750","1900","North Carolina","370","Transylvania","1750","Transylvania","47","1750",6620,6620
"G3701770","1900","North Carolina","370","Tyrrell","1770","Tyrrell","47","1770",4980,4980
"G3701790","1900","North Carolina","370","Union","1790","Union","47","1790",27156,27156
"G3701810","1900","North Carolina","370","Vance","1810","Vance","47","1810",16684,16684
"G3701830","1900","North Carolina","370","Wake","1830","Wake","47","1830",54626,54626
"G3701850","1900","North Carolina","370","Warren","1850","Warren","47","1850",19151,19151
"G3701870","1900","North Carolina","370","Washington","1870","Washington","47","1870",10608,10608
"G3701890","1900","North Carolina","370","Watauga","1890","Watauga","47","1890",13417,13417
"G3701910","1900","North Carolina","370","Wayne","1910","Wayne","47","1910",31356,31356
"G3701930","1900","North Carolina","370","Wilkes","1930","Wilkes","47","1930",26872,26872
"G3701950","1900","North Carolina","370","Wilson","1950","Wilson","47","1950",23596,23596
"G3701970","1900","North Carolina","370","Yadkin","1970","Yadkin","47","1970",14083,14083
"G3701990","1900","North Carolina","370","Yancey","1990","Yancey","47","1990",11464,11464
"G3800030","1900","North Dakota","380","Barnes","0030","Barnes","36","30",13159,13159
"G3800050","1900","North Dakota","380","Benson","0050","Benson","36","50",8320,8320
"G3800070","1900","North Dakota","380","Billings","0070","Billings","36","70",975,975
"G3800090","1900","North Dakota","380","Bottineau","0090","Bottineau","36","90",7532,7532
"G3800150","1900","North Dakota","380","Burleigh","0150","Burleigh","36","150",6081,6081
"G3800170","1900","North Dakota","380","Cass","0170","Cass","36","170",28625,28625
"G3800190","1900","North Dakota","380","Cavalier","0190","Cavalier","36","190",12580,12580
"G3800210","1900","North Dakota","380","Dickey","0210","Dickey","36","210",6061,6061
"G3800270","1900","North Dakota","380","Eddy","0270","Eddy","36","270",3330,3330
"G3800290","1900","North Dakota","380","Emmons","0290","Emmons","36","290",4349,4349
"G3800310","1900","North Dakota","380","Foster","0310","Foster","36","310",3770,3770
"G3800350","1900","North Dakota","380","Grand Forks","0350","Grand Forks","36","350",24459,24459
"G3800390","1900","North Dakota","380","Griggs","0390","Griggs","36","390",4744,4744
"G3800430","1900","North Dakota","380","Kidder","0430","Kidder","36","430",1754,1754
"G3800450","1900","North Dakota","380","LaMoure","0450","La Moure","36","450",6048,6048
"G3800470","1900","North Dakota","380","Logan","0470","Logan","36","470",1625,1625
"G3800490","1900","North Dakota","380","McHenry","0490","Mchenry","36","490",5253,5253
"G3800510","1900","North Dakota","380","McIntosh","0510","Mcintosh","36","510",4818,4818
"G3800550","1900","North Dakota","380","McLean","0550","Mclean","36","550",4791,4791
"G3800570","1900","North Dakota","380","Mercer","0570","Mercer","36","570",1778,1778
"G3800590","1900","North Dakota","380","Morton","0590","Morton","36","590",8069,8069
"G3800630","1900","North Dakota","380","Nelson","0630","Nelson","36","630",7316,7316
"G3800650","1900","North Dakota","380","Oliver","0650","Oliver","36","650",990,990
"G3800670","1900","North Dakota","380","Pembina","0670","Pembina","36","670",17869,17869
"G3800690","1900","North Dakota","380","Pierce","0690","Pierce","36","690",4765,4765
"G3800710","1900","North Dakota","380","Ramsey","0710","Ramsey","36","710",9198,9198
"G3800730","1900","North Dakota","380","Ransom","0730","Ransom","36","730",6919,6919
"G3800770","1900","North Dakota","380","Richland","0770","Richland","36","770",17387,17387
"G3800790","1900","North Dakota","380","Rolette","0790","Rolette","36","790",7995,7995
"G3800810","1900","North Dakota","380","Sargent","0810","Sargent","36","810",6039,6039
"G3800890","1900","North Dakota","380","Stark","0890","Stark","36","890",7621,7621
"G3800910","1900","North Dakota","380","Steele","0910","Steele","36","910",5888,5888
"G3800930","1900","North Dakota","380","Stutsman","0930","Stutsman","36","930",9143,9143
"G3800950","1900","North Dakota","380","Towner","0950","Towner","36","950",6491,6491
"G3800970","1900","North Dakota","380","Traill","0970","Traill","36","970",13107,13107
"G3800990","1900","North Dakota","380","Walsh","0990","Walsh","36","990",20288,20288
"G3801010","1900","North Dakota","380","Ward","1010","Ward","36","1010",7961,7961
"G3801030","1900","North Dakota","380","Wells","1030","Wells","36","1030",8310,8310
"G3801050","1900","North Dakota","380","Williams","1050","Williams","36","1050",1530,1530
"G3809015","1900","North Dakota","380","Devils Lake Indian Reservation","9015","Devils Lake Indian Reservation","36","205",,
"G3809035","1900","North Dakota","380","Fort Berthold Indian Reservation","9035","Fort Berthold Indian Reservation","36","305",,
"G3809055","1900","North Dakota","380","Standing Rock Indian Reservation","9055","Standing Rock Indian Reservation","36","875",2208,2208
"G3809075","1900","North Dakota","380","Turtle Mountain Indian Reservation","9075","Turtle Mountain Indian Reservation","36","975",,
"G3900010","1900","Ohio","390","Adams","0010","Adams","24","10",26328,26328
"G3900030","1900","Ohio","390","Allen","0030","Allen","24","30",47976,47976
"G3900050","1900","Ohio","390","Ashland","0050","Ashland","24","50",21184,21184
"G3900070","1900","Ohio","390","Ashtabula","0070","Ashtabula","24","70",51448,51448
"G3900090","1900","Ohio","390","Athens","0090","Athens","24","90",38730,38730
"G3900110","1900","Ohio","390","Auglaize","0110","Auglaize","24","110",31192,31192
"G3900130","1900","Ohio","390","Belmont","0130","Belmont","24","130",60875,60875
"G3900150","1900","Ohio","390","Brown","0150","Brown","24","150",28237,28237
"G3900170","1900","Ohio","390","Butler","0170","Butler","24","170",56870,56870
"G3900190","1900","Ohio","390","Carroll","0190","Carroll","24","190",16811,16811
"G3900210","1900","Ohio","390","Champaign","0210","Champaign","24","210",26642,26642
"G3900230","1900","Ohio","390","Clark","0230","Clark","24","230",58939,58939
"G3900250","1900","Ohio","390","Clermont","0250","Clermont","24","250",31610,31610
"G3900270","1900","Ohio","390","Clinton","0270","Clinton","24","270",24202,24202
"G3900290","1900","Ohio","390","Columbiana","0290","Columbiana","24","290",68590,68590
"G3900310","1900","Ohio","390","Coshocton","0310","Coshocton","24","310",29337,29337
"G3900330","1900","Ohio","390","Crawford","0330","Crawford","24","330",33915,33915
"G3900350","1900","Ohio","390","Cuyahoga","0350","Cuyahoga","24","350",439120,439120
"G3900370","1900","Ohio","390","Darke","0370","Darke","24","370",42532,42532
"G3900390","1900","Ohio","390","Defiance","0390","Defiance","24","390",26387,26387
"G3900410","1900","Ohio","390","Delaware","0410","Delaware","24","410",26401,26401
"G3900430","1900","Ohio","390","Erie","0430","Erie","24","430",37650,37650
"G3900450","1900","Ohio","390","Fairfield","0450","Fairfield","24","450",34259,34259
"G3900470","1900","Ohio","390","Fayette","0470","Fayette","24","470",21725,21725
"G3900490","1900","Ohio","390","Franklin","0490","Franklin","24","490",164460,164460
"G3900510","1900","Ohio","390","Fulton","0510","Fulton","24","510",22801,22801
"G3900530","1900","Ohio","390","Gallia","0530","Gallia","24","530",27918,27918
"G3900550","1900","Ohio","390","Geauga","0550","Geauga","24","550",14744,14744
"G3900570","1900","Ohio","390","Greene","0570","Greene","24","570",31613,31613
"G3900590","1900","Ohio","390","Guernsey","0590","Guernsey","24","590",34425,34425
"G3900610","1900","Ohio","390","Hamilton","0610","Hamilton","24","610",409479,409479
"G3900630","1900","Ohio","390","Hancock","0630","Hancock","24","630",41993,41993
"G3900650","1900","Ohio","390","Hardin","0650","Hardin","24","650",31187,31187
"G3900670","1900","Ohio","390","Harrison","0670","Harrison","24","670",20486,20486
"G3900690","1900","Ohio","390","Henry","0690","Henry","24","690",27282,27282
"G3900710","1900","Ohio","390","Highland","0710","Highland","24","710",30982,30982
"G3900730","1900","Ohio","390","Hocking","0730","Hocking","24","730",24398,24398
"G3900750","1900","Ohio","390","Holmes","0750","Holmes","24","750",19511,19511
"G3900770","1900","Ohio","390","Huron","0770","Huron","24","770",32330,32330
"G3900790","1900","Ohio","390","Jackson","0790","Jackson","24","790",34248,34248
"G3900810","1900","Ohio","390","Jefferson","0810","Jefferson","24","810",44357,44357
"G3900830","1900","Ohio","390","Knox","0830","Knox","24","830",27768,27768
"G3900850","1900","Ohio","390","Lake","0850","Lake","24","850",21680,21680
"G3900870","1900","Ohio","390","Lawrence","0870","Lawrence","24","870",39534,39534
"G3900890","1900","Ohio","390","Licking","0890","Licking","24","890",47070,47070
"G3900910","1900","Ohio","390","Logan","0910","Logan","24","910",30420,30420
"G3900930","1900","Ohio","390","Lorain","0930","Lorain","24","930",54857,54857
"G3900950","1900","Ohio","390","Lucas","0950","Lucas","24","950",153559,153559
"G3900970","1900","Ohio","390","Madison","0970","Madison","24","970",20590,20590
"G3900990","1900","Ohio","390","Mahoning","0990","Mahoning","24","990",70134,70134
"G3901010","1900","Ohio","390","Marion","1010","Marion","24","1010",28678,28678
"G3901030","1900","Ohio","390","Medina","1030","Medina","24","1030",21958,21958
"G3901050","1900","Ohio","390","Meigs","1050","Meigs","24","1050",28620,28620
"G3901070","1900","Ohio","390","Mercer","1070","Mercer","24","1070",28021,28021
"G3901090","1900","Ohio","390","Miami","1090","Miami","24","1090",43105,43105
"G3901110","1900","Ohio","390","Monroe","1110","Monroe","24","1110",27031,27031
"G3901130","1900","Ohio","390","Montgomery","1130","Montgomery","24","1130",130146,130146
"G3901150","1900","Ohio","390","Morgan","1150","Morgan","24","1150",17905,17905
"G3901170","1900","Ohio","390","Morrow","1170","Morrow","24","1170",17879,17879
"G3901190","1900","Ohio","390","Muskingum","1190","Muskingum","24","1190",53185,53185
"G3901210","1900","Ohio","390","Noble","1210","Noble","24","1210",19466,19466
"G3901230","1900","Ohio","390","Ottawa","1230","Ottawa","24","1230",22213,22213
"G3901250","1900","Ohio","390","Paulding","1250","Paulding","24","1250",27528,27528
"G3901270","1900","Ohio","390","Perry","1270","Perry","24","1270",31841,31841
"G3901290","1900","Ohio","390","Pickaway","1290","Pickaway","24","1290",27016,27016
"G3901310","1900","Ohio","390","Pike","1310","Pike","24","1310",18172,18172
"G3901330","1900","Ohio","390","Portage","1330","Portage","24","1330",29246,29246
"G3901350","1900","Ohio","390","Preble","1350","Preble","24","1350",23713,23713
"G3901370","1900","Ohio","390","Putnam","1370","Putnam","24","1370",32525,32525
"G3901390","1900","Ohio","390","Richland","1390","Richland","24","1390",44289,44289
"G3901410","1900","Ohio","390","Ross","1410","Ross","24","1410",40940,40940
"G3901430","1900","Ohio","390","Sandusky","1430","Sandusky","24","1430",34311,34311
"G3901450","1900","Ohio","390","Scioto","1450","Scioto","24","1450",40981,40981
"G3901470","1900","Ohio","390","Seneca","1470","Seneca","24","1470",41163,41163
"G3901490","1900","Ohio","390","Shelby","1490","Shelby","24","1490",24625,24625
"G3901510","1900","Ohio","390","Stark","1510","Stark","24","1510",94747,94747
"G3901530","1900","Ohio","390","Summit","1530","Summit","24","1530",71715,71715
"G3901550","1900","Ohio","390","Trumbull","1550","Trumbull","24","1550",46591,46591
"G3901570","1900","Ohio","390","Tuscarawas","1570","Tuscarawas","24","1570",53751,53751
"G3901590","1900","Ohio","390","Union","1590","Union","24","1590",22342,22342
"G3901610","1900","Ohio","390","Van Wert","1610","Van Wert","24","1610",30394,30394
"G3901630","1900","Ohio","390","Vinton","1630","Vinton","24","1630",15330,15330
"G3901650","1900","Ohio","390","Warren","1650","Warren","24","1650",25584,25584
"G3901670","1900","Ohio","390","Washington","1670","Washington","24","1670",48245,48245
"G3901690","1900","Ohio","390","Wayne","1690","Wayne","24","1690",37870,37870
"G3901710","1900","Ohio","390","Williams","1710","Williams","24","1710",24953,24953
"G3901730","1900","Ohio","390","Wood","1730","Wood","24","1730",51555,51555
"G3901750","1900","Ohio","390","Wyandot","1750","Wyandot","24","1750",21125,21125
"G4050015","1900","Oklahoma Territory","405","Beaver","0015","Beaver","53","70",3051,3051
"G4050035","1900","Oklahoma Territory","405","Blaine","0035","Blaine","53","110",10658,10658
"G4050055","1900","Oklahoma Territory","405","Canadian","0055","Canadian","53","170",15981,15981
"G4050075","1900","Oklahoma Territory","405","Cleveland","0075","Cleveland","53","270",16388,16388
"G4050095","1900","Oklahoma Territory","405","Custer","0095","Custer","53","390",12264,12264
"G4050115","1900","Oklahoma Territory","405","Day","0115","Day","53","395",2173,2173
"G4050155","1900","Oklahoma Territory","405","Dewey","0155","Dewey","53","430",8819,8819
"G4050175","1900","Oklahoma Territory","405","Garfield","0175","Garfield","53","470",22076,22076
"G4050195","1900","Oklahoma Territory","405","Grant","0195","Grant","53","530",17273,17273
"G4050215","1900","Oklahoma Territory","405","Greer","0215","Greer","53","550",17922,17922
"G4050235","1900","Oklahoma Territory","405","Kay","0235","Kay","53","710",22530,22530
"G4050255","1900","Oklahoma Territory","405","Kingfisher","0255","Kingfisher","53","730",18501,18501
"G4050275","1900","Oklahoma Territory","405","Lincoln","0275","Lincoln","53","810",27007,27007
"G4050295","1900","Oklahoma Territory","405","Logan","0295","Logan","53","830",26563,26563
"G4050315","1900","Oklahoma Territory","405","Noble","0315","Noble","53","1030",14015,14015
"G4050335","1900","Oklahoma Territory","405","Oklahoma","0335","Oklahoma","53","1090",25915,25915
"G4050355","1900","Oklahoma Territory","405","Pawnee","0355","Pawnee","53","1170",12366,12366
"G4050375","1900","Oklahoma Territory","405","Payne","0375","Payne","53","1190",20909,20909
"G4050395","1900","Oklahoma Territory","405","Pottowatomie","0395","Pottowatomie","53","1250",26412,26412
"G4050415","1900","Oklahoma Territory","405","Roger Mills","0415","Roger Mills","53","1290",6190,6190
"G4050435","1900","Oklahoma Territory","405","Washita","0435","Washita","53","1490",15001,15001
"G4050455","1900","Oklahoma Territory","405","Woods","0455","Woods","53","1510",34975,34975
"G4050475","1900","Oklahoma Territory","405","Woodward","0475","Woodward","53","1530",7469,7469
"G4059015","1900","Oklahoma Territory","405","Kaw Indian Reservation","9015","Kaw Indian Reservation","53","8020",768,768
"G4059035","1900","Oklahoma Territory","405","Kiowa Comanche And Apache Indian Reservations","9035","Kiowa Comanche And Apache Indian Reservations","53","8030",4968,4968
