GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,A7L001,A81001
"G5101110","1920","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",15260,15260
"G5101130","1920","Virginia","510","Madison","1130","Madison","40","1130",9595,9595
"G5101150","1920","Virginia","510","Mathews","1150","Matthews","40","1150",8447,8447
"G5101170","1920","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",31208,31208
"G5101190","1920","Virginia","510","Middlesex","1190","Middlesex","40","1190",8157,8157
"G5101210","1920","Virginia","510","Montgomery","1210","Montgomery","40","1210",18595,18595
"G5101230","1920","Virginia","510","Nansemond","1230","Nansemond","40","1230",20199,20199
"G5101250","1920","Virginia","510","Nelson","1250","Nelson","40","1250",17277,17277
"G5101270","1920","Virginia","510","New Kent","1270","New Kent","40","1270",4541,4541
"G5101290","1920","Virginia","510","Norfolk","1290","Norfolk","40","1290",57358,57358
"G5101310","1920","Virginia","510","Northampton","1310","Northampton","40","1310",17852,17852
"G5101330","1920","Virginia","510","Northumberland","1330","Northumberland","40","1330",11518,11518
"G5101350","1920","Virginia","510","Nottoway","1350","Nottoway","40","1350",14161,14161
"G5101370","1920","Virginia","510","Orange","1370","Orange","40","1370",13320,13320
"G5101390","1920","Virginia","510","Page","1390","Page","40","1390",14770,14770
"G5101410","1920","Virginia","510","Patrick","1410","Patrick","40","1410",16850,16850
"G5101430","1920","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",56493,56493
"G5101450","1920","Virginia","510","Powhatan","1450","Powhatan","40","1450",6552,6552
"G5101470","1920","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",14767,14767
"G5101490","1920","Virginia","510","Prince George","1490","Prince George","40","1490",12915,12915
"G5101510","1920","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",13626,13626
"G5101530","1920","Virginia","510","Prince William","1530","Prince William","40","1530",13660,13660
"G5101550","1920","Virginia","510","Pulaski","1550","Pulaski","40","1550",17111,17111
"G5101570","1920","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",8070,8070
"G5101590","1920","Virginia","510","Richmond","1590","Richmond","40","1590",7434,7434
"G5101610","1920","Virginia","510","Roanoke","1610","Roanoke","40","1610",22395,22395
"G5101630","1920","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",20626,20626
"G5101650","1920","Virginia","510","Rockingham","1650","Rockingham","40","1650",30047,30047
"G5101670","1920","Virginia","510","Russell","1670","Russell","40","1670",26786,26786
"G5101690","1920","Virginia","510","Scott","1690","Scott","40","1690",24776,24776
"G5101710","1920","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",20808,20808
"G5101730","1920","Virginia","510","Smyth","1730","Smyth","40","1730",22125,22125
"G5101750","1920","Virginia","510","Southampton","1750","Southampton","40","1750",27555,27555
"G5101770","1920","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",10571,10571
"G5101790","1920","Virginia","510","Stafford","1790","Stafford","40","1790",8104,8104
"G5101810","1920","Virginia","510","Surry","1810","Surry","40","1810",9305,9305
"G5101830","1920","Virginia","510","Sussex","1830","Sussex","40","1830",12834,12834
"G5101850","1920","Virginia","510","Tazewell","1850","Tazewell","40","1850",27840,27840
"G5101870","1920","Virginia","510","Warren","1870","Warren","40","1870",8852,8852
"G5101890","1920","Virginia","510","Warwick","1890","Warwick","40","1875",11417,11417
"G5101910","1920","Virginia","510","Washington","1910","Washington","40","1910",32376,32376
"G5101930","1920","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",10240,10240
"G5101950","1920","Virginia","510","Wise","1950","Wise","40","1950",46500,46500
"G5101970","1920","Virginia","510","Wythe","1970","Wythe","40","1970",20217,20217
"G5101990","1920","Virginia","510","York","1990","York","40","1990",8046,8046
"G5105100","1920","Virginia","510","Alexandria City","5100","Alexandria City","40","5100",18060,18060
"G5105200","1920","Virginia","510","Bristol City","5200","Bristol City","40","5200",6729,6729
"G5105300","1920","Virginia","510","Buena Vista City","5300","Buena Vista City","40","5300",3911,3911
"G5105400","1920","Virginia","510","Charlottesville City","5400","Charlottesville City","40","5400",10688,10688
"G5105600","1920","Virginia","510","Clifton Forge City","5600","Clifton Forge City","40","5600",6164,6164
"G5105900","1920","Virginia","510","Danville City","5900","Danville City","40","5900",21539,21539
"G5106300","1920","Virginia","510","Fredericksburg City","6300","Fredericksburg City","40","6300",5882,5882
"G5106600","1920","Virginia","510","Harrisonburg City","6600","Harrisonburg City","40","6600",5875,5875
"G5106700","1920","Virginia","510","Hopewell City","6700","Hopewell City","40","6700",1397,1397
"G5106800","1920","Virginia","510","Lynchburg City","6800","Lynchburg City","40","6800",30070,30070
"G5107000","1920","Virginia","510","Newport News City","7000","Newport News City","40","7000",35596,35596
"G5107100","1920","Virginia","510","Norfolk City","7100","Norfolk City","40","7100",115777,115777
"G5107300","1920","Virginia","510","Petersburg City","7300","Petersburg City","40","7300",31012,31012
"G5107400","1920","Virginia","510","Portsmouth City","7400","Portsmouth City","40","7400",54387,54387
"G5107500","1920","Virginia","510","Radford City","7500","Radford City","40","7500",4627,4627
"G5107600","1920","Virginia","510","Richmond City","7600","Richmond City","40","7600",171667,171667
"G5107700","1920","Virginia","510","Roanoke City","7700","Roanoke City","40","7700",50842,50842
"G5107900","1920","Virginia","510","Staunton City","7900","Staunton City","40","7900",10623,10623
"G5108000","1920","Virginia","510","Suffolk City","8000","Suffolk City","40","8000",9123,9123
"G5108400","1920","Virginia","510","Winchester City","8400","Winchester City","40","8400",6883,6883
"G5300010","1920","Washington","530","Adams","0010","Adams","73","10",9623,9623
"G5300030","1920","Washington","530","Asotin","0030","Asotin","73","30",6539,6539
"G5300050","1920","Washington","530","Benton","0050","Benton","73","50",10903,10903
"G5300070","1920","Washington","530","Chelan","0070","Chelan","73","70",20906,20906
"G5300090","1920","Washington","530","Clallam","0090","Clallam","73","90",11368,11368
"G5300110","1920","Washington","530","Clark","0110","Clark","73","110",32805,32805
"G5300130","1920","Washington","530","Columbia","0130","Columbia","73","130",6093,6093
"G5300150","1920","Washington","530","Cowlitz","0150","Cowlitz","73","150",11791,11791
"G5300170","1920","Washington","530","Douglas","0170","Douglas","73","170",9392,9392
"G5300190","1920","Washington","530","Ferry","0190","Ferry","73","190",5143,5143
"G5300210","1920","Washington","530","Franklin","0210","Franklin","73","210",5877,5877
"G5300230","1920","Washington","530","Garfield","0230","Garfield","73","230",3875,3875
"G5300250","1920","Washington","530","Grant","0250","Grant","73","250",7771,7771
"G5300270","1920","Washington","530","Grays Harbor","0270","Grays Harbor","73","270",44745,44745
"G5300290","1920","Washington","530","Island","0290","Island","73","290",5489,5489
"G5300310","1920","Washington","530","Jefferson","0310","Jefferson","73","310",6557,6557
"G5300330","1920","Washington","530","King","0330","King","73","330",389273,389273
"G5300350","1920","Washington","530","Kitsap","0350","Kitsap","73","350",33162,33162
"G5300370","1920","Washington","530","Kittitas","0370","Kittitas","73","370",17737,17737
"G5300390","1920","Washington","530","Klickitat","0390","Klikatat","73","390",9268,9268
"G5300410","1920","Washington","530","Lewis","0410","Lewis","73","410",36840,36840
"G5300430","1920","Washington","530","Lincoln","0430","Lincoln","73","430",15141,15141
"G5300450","1920","Washington","530","Mason","0450","Mason","73","450",4919,4919
"G5300470","1920","Washington","530","Okanogan","0470","Okanogan","73","470",17094,17094
"G5300490","1920","Washington","530","Pacific","0490","Pacific","73","490",14891,14891
"G5300510","1920","Washington","530","Pend Oreille","0510","Pend Oreille","73","510",6363,6363
"G5300530","1920","Washington","530","Pierce","0530","Pierce","73","530",144127,144127
"G5300550","1920","Washington","530","San Juan","0550","San Juan","73","550",3605,3605
"G5300570","1920","Washington","530","Skagit","0570","Skagit","73","570",33373,33373
"G5300590","1920","Washington","530","Skamania","0590","Skamania","73","590",2357,2357
"G5300610","1920","Washington","530","Snohomish","0610","Snohomish","73","610",67690,67690
"G5300630","1920","Washington","530","Spokane","0630","Spokane","73","630",141289,141289
"G5300650","1920","Washington","530","Stevens","0650","Stevens","73","650",21605,21605
"G5300670","1920","Washington","530","Thurston","0670","Thurston","73","670",22366,22366
"G5300690","1920","Washington","530","Wahkiakum","0690","Wahkiakum","73","690",3472,3472
"G5300710","1920","Washington","530","Walla Walla","0710","Walla Walla","73","710",27539,27539
"G5300730","1920","Washington","530","Whatcom","0730","Whatcom","73","730",50600,50600
"G5300750","1920","Washington","530","Whitman","0750","Whitman","73","750",31323,31323
"G5300770","1920","Washington","530","Yakima","0770","Yakima","73","770",63710,63710
"G5400010","1920","West Virginia","540","Barbour","0010","Barbour","56","10",18028,18028
"G5400030","1920","West Virginia","540","Berkeley","0030","Berkeley","56","30",24554,24554
"G5400050","1920","West Virginia","540","Boone","0050","Boone","56","50",15319,15319
"G5400070","1920","West Virginia","540","Braxton","0070","Braxton","56","70",23973,23973
"G5400090","1920","West Virginia","540","Brooke","0090","Brooke","56","90",16527,16527
"G5400110","1920","West Virginia","540","Cabell","0110","Cabell","56","110",65746,65746
"G5400130","1920","West Virginia","540","Calhoun","0130","Calhoun","56","130",10268,10268
"G5400150","1920","West Virginia","540","Clay","0150","Clay","56","150",11486,11486
"G5400170","1920","West Virginia","540","Doddridge","0170","Doddridge","56","170",11976,11976
"G5400190","1920","West Virginia","540","Fayette","0190","Fayette","56","190",60377,60377
"G5400210","1920","West Virginia","540","Gilmer","0210","Gilmer","56","210",10668,10668
"G5400230","1920","West Virginia","540","Grant","0230","Grant","56","230",8993,8993
"G5400250","1920","West Virginia","540","Greenbrier","0250","Greenbrier","56","250",26242,26242
"G5400270","1920","West Virginia","540","Hampshire","0270","Hampshire","56","270",11713,11713
"G5400290","1920","West Virginia","540","Hancock","0290","Hancock","56","290",19975,19975
"G5400310","1920","West Virginia","540","Hardy","0310","Hardy","56","310",9601,9601
"G5400330","1920","West Virginia","540","Harrison","0330","Harrison","56","330",74793,74793
"G5400350","1920","West Virginia","540","Jackson","0350","Jackson","56","350",18658,18658
"G5400370","1920","West Virginia","540","Jefferson","0370","Jefferson","56","370",15729,15729
"G5400390","1920","West Virginia","540","Kanawha","0390","Kanawha","56","390",119650,119650
"G5400410","1920","West Virginia","540","Lewis","0410","Lewis","56","410",20455,20455
"G5400430","1920","West Virginia","540","Lincoln","0430","Lincoln","56","430",19378,19378
"G5400450","1920","West Virginia","540","Logan","0450","Logan","56","450",41006,41006
"G5400470","1920","West Virginia","540","McDowell","0470","Mcdowell","56","470",68571,68571
"G5400490","1920","West Virginia","540","Marion","0490","Marion","56","490",54571,54571
"G5400510","1920","West Virginia","540","Marshall","0510","Marshall","56","510",33681,33681
"G5400530","1920","West Virginia","540","Mason","0530","Mason","56","530",21459,21459
"G5400550","1920","West Virginia","540","Mercer","0550","Mercer","56","550",49558,49558
"G5400570","1920","West Virginia","540","Mineral","0570","Mineral","56","570",19849,19849
"G5400590","1920","West Virginia","540","Mingo","0590","Mingo","56","590",26364,26364
"G5400610","1920","West Virginia","540","Monongalia","0610","Monongalia","56","610",33618,33618
"G5400630","1920","West Virginia","540","Monroe","0630","Monroe","56","630",13141,13141
"G5400650","1920","West Virginia","540","Morgan","0650","Morgan","56","650",8357,8357
"G5400670","1920","West Virginia","540","Nicholas","0670","Nicholas","56","670",20717,20717
"G5400690","1920","West Virginia","540","Ohio","0690","Ohio","56","690",62892,62892
"G5400710","1920","West Virginia","540","Pendleton","0710","Pendleton","56","710",9652,9652
"G5400730","1920","West Virginia","540","Pleasants","0730","Pleasants","56","730",7379,7379
"G5400750","1920","West Virginia","540","Pocahontas","0750","Pocahontas","56","750",15002,15002
"G5400770","1920","West Virginia","540","Preston","0770","Preston","56","770",27996,27996
"G5400790","1920","West Virginia","540","Putnam","0790","Putnam","56","790",17531,17531
"G5400810","1920","West Virginia","540","Raleigh","0810","Raleigh","56","810",42482,42482
"G5400830","1920","West Virginia","540","Randolph","0830","Randolph","56","830",26804,26804
"G5400850","1920","West Virginia","540","Ritchie","0850","Ritchie","56","850",16506,16506
"G5400870","1920","West Virginia","540","Roane","0870","Roane","56","870",20129,20129
"G5400890","1920","West Virginia","540","Summers","0890","Summers","56","890",19092,19092
"G5400910","1920","West Virginia","540","Taylor","0910","Taylor","56","910",18742,18742
"G5400930","1920","West Virginia","540","Tucker","0930","Tucker","56","930",16791,16791
"G5400950","1920","West Virginia","540","Tyler","0950","Tyler","56","950",14186,14186
"G5400970","1920","West Virginia","540","Upshur","0970","Upshur","56","970",17851,17851
"G5400990","1920","West Virginia","540","Wayne","0990","Wayne","56","990",26012,26012
"G5401010","1920","West Virginia","540","Webster","1010","Webster","56","1010",11562,11562
"G5401030","1920","West Virginia","540","Wetzel","1030","Wetzel","56","1030",23069,23069
"G5401050","1920","West Virginia","540","Wirt","1050","Wirt","56","1050",7536,7536
"G5401070","1920","West Virginia","540","Wood","1070","Wood","56","1070",42306,42306
"G5401090","1920","West Virginia","540","Wyoming","1090","Wyoming","56","1090",15180,15180
"G5500010","1920","Wisconsin","550","Adams","0010","Adams","25","10",9287,9287
"G5500030","1920","Wisconsin","550","Ashland","0030","Ashland","25","30",24538,24538
"G5500050","1920","Wisconsin","550","Barron","0050","Barron","25","50",34281,34281
"G5500070","1920","Wisconsin","550","Bayfield","0070","Bayfield","25","70",17201,17201
"G5500090","1920","Wisconsin","550","Brown","0090","Brown","25","90",61889,61889
"G5500110","1920","Wisconsin","550","Buffalo","0110","Buffalo","25","110",15615,15615
"G5500130","1920","Wisconsin","550","Burnett","0130","Burnett","25","130",10735,10735
"G5500150","1920","Wisconsin","550","Calumet","0150","Calumet","25","150",17228,17228
"G5500170","1920","Wisconsin","550","Chippewa","0170","Chippewa","25","170",36482,36482
"G5500190","1920","Wisconsin","550","Clark","0190","Clark","25","190",35120,35120
"G5500210","1920","Wisconsin","550","Columbia","0210","Columbia","25","210",30468,30468
"G5500230","1920","Wisconsin","550","Crawford","0230","Crawford","25","230",16772,16772
"G5500250","1920","Wisconsin","550","Dane","0250","Dane","25","250",89432,89432
"G5500270","1920","Wisconsin","550","Dodge","0270","Dodge","25","270",49742,49742
"G5500290","1920","Wisconsin","550","Door","0290","Door","25","290",19073,19073
"G5500310","1920","Wisconsin","550","Douglas","0310","Douglas","25","310",49771,49771
