GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,AREANAME,CENCNTY,CBD,SEA,C1I001
"G4802990","1970","Texas","48","Llano","299",,,,,,,"Llano","1",,"02",6979
"G4803010","1970","Texas","48","Loving","301",,,,,"3360",,"Loving","1",,"01",164
"G4803030","1970","Texas","48","Lubbock","303",,,,,"4600",,"Lubbock","0",,"L",179295
"G4803050","1970","Texas","48","Lynn","305",,,,,,,"Lynn","1",,"05",9107
"G4803070","1970","Texas","48","McCulloch","307",,,,,"4600",,"Mc Culloch","1",,"02",8571
"G4803090","1970","Texas","48","McLennan","309",,,,,"8800",,"Mc Lennan","0",,"D",147553
"G4803110","1970","Texas","48","McMullen","311",,,,,,,"Mc Mullen","1",,"03",1095
"G4803130","1970","Texas","48","Madison","313",,,,,,,"Madison","1",,"09",7693
"G4803150","1970","Texas","48","Marion","315",,,,,,,"Marion","1",,"12",8517
"G4803170","1970","Texas","48","Martin","317",,,,,,,"Martin","1",,"05",4774
"G4803190","1970","Texas","48","Mason","319",,,,,,,"Mason","1",,"02",3356
"G4803210","1970","Texas","48","Matagorda","321",,,,,,,"Matagorda","1",,"14",27913
"G4803230","1970","Texas","48","Maverick","323",,,,,,,"Maverick","1",,"03",18093
"G4803250","1970","Texas","48","Medina","325",,,,,,,"Medina","1",,"02",20249
"G4803270","1970","Texas","48","Menard","327",,,,,"8800",,"Menard","1",,"16",2646
"G4803290","1970","Texas","48","Midland","329",,,,,"5040",,"Midland","0",,"05",65433
"G4803310","1970","Texas","48","Milam","331",,,,,,,"Milam","1",,"08",20028
"G4803330","1970","Texas","48","Mills","333",,,,,,,"Mills","1",,"07",4212
"G4803350","1970","Texas","48","Mitchell","335",,,,,,,"Mitchell","1",,"06",9073
"G4803370","1970","Texas","48","Montague","337",,,,,"5040",,"Montague","1",,"07",15326
"G4803390","1970","Texas","48","Montgomery","339",,,,,"3360",,"Montgomery","0",,"13",49479
"G4803410","1970","Texas","48","Moore","341",,,,,,,"Moore","1",,"04",14060
"G4803430","1970","Texas","48","Morris","343",,,,,,,"Morris","1",,"12",12310
"G4803450","1970","Texas","48","Motley","345",,,,,,,"Motley","1",,"06",2178
"G4803470","1970","Texas","48","Nacogdoches","347",,,,,,,"Nacogdoches","1",,"12",36362
"G4803490","1970","Texas","48","Navarro","349",,,,,,,"Navarro","1",,"08",31150
"G4803510","1970","Texas","48","Newton","351",,,,,,,"Newton","1",,"13",11657
"G4803530","1970","Texas","48","Nolan","353",,,,,"3360",,"Nolan","1",,"06",16220
"G4803550","1970","Texas","48","Nueces","355",,,,,"1880",,"Nueces","0",,"N",237544
"G4803570","1970","Texas","48","Ochiltree","357",,,,,,,"Ochiltree","1",,"04",9704
"G4803590","1970","Texas","48","Oldham","359",,,,,"1880",,"Oldham","1",,"04",2258
"G4803610","1970","Texas","48","Orange","361",,,,,"0840",,"Orange","0",,"H",71170
"G4803630","1970","Texas","48","Palo Pinto","363",,,,,,,"Palo Pinto","1",,"07",28962
"G4803650","1970","Texas","48","Panola","365",,,,,,,"Panola","1",,"12",15894
"G4803670","1970","Texas","48","Parker","367",,,,,,,"Parker","1",,"07",33888
"G4803690","1970","Texas","48","Parmer","369",,,,,,,"Parmer","1",,"04",10509
"G4803710","1970","Texas","48","Pecos","371",,,,,,,"Pecos","1",,"01",13748
"G4803730","1970","Texas","48","Polk","373",,,,,"0840",,"Polk","1",,"13",14457
"G4803750","1970","Texas","48","Potter","375",,,,,"0320",,"Potter","0",,"J",90511
"G4803770","1970","Texas","48","Presidio","377",,,,,,,"Presidio","1",,"01",4842
"G4803790","1970","Texas","48","Rains","379",,,,,,,"Rains","1",,"12",3752
"G4803810","1970","Texas","48","Randall","381",,,,,"0320",,"Randall","0",,"J",53885
"G4803830","1970","Texas","48","Reagan","383",,,,,,,"Reagan","1",,"16",3239
"G4803850","1970","Texas","48","Real","385",,,,,,,"Real","1",,"16",2013
"G4803870","1970","Texas","48","Red River","387",,,,,,,"Red River","1",,"12",14298
"G4803890","1970","Texas","48","Reeves","389",,,,,,,"Reeves","1",,"01",16526
"G4803910","1970","Texas","48","Refugio","391",,,,,,,"Refugio","1",,"11",9494
"G4803930","1970","Texas","48","Roberts","393",,,,,,,"Roberts","1",,"04",967
"G4803950","1970","Texas","48","Robertson","395",,,,,"0320",,"Robertson","1",,"09",14389
"G4803970","1970","Texas","48","Rockwall","397",,,,,"1920",,"Rockwall","1",,"08",7046
"G4803990","1970","Texas","48","Runnels","399",,,,,,,"Runnels","1",,"06",12108
"G4804010","1970","Texas","48","Rusk","401",,,,,,,"Rusk","1",,"12",34102
"G4804030","1970","Texas","48","Sabine","403",,,,,,,"Sabine","1",,"13",7187
"G4804050","1970","Texas","48","San Augustine","405",,,,,,,"San Augustine","1",,"13",7858
"G4804070","1970","Texas","48","San Jacinto","407",,,,,"1920",,"San Jacinto","1",,"13",6702
"G4804090","1970","Texas","48","San Patricio","409",,,,,"1880",,"San Patricio","1",,"11",47288
"G4804110","1970","Texas","48","San Saba","411",,,,,,,"San Saba","1",,"02",5540
"G4804130","1970","Texas","48","Schleicher","413",,,,,,,"Schleicher","1",,"16",2277
"G4804150","1970","Texas","48","Scurry","415",,,,,,,"Scurry","1",,"06",15760
"G4804170","1970","Texas","48","Shackelford","417",,,,,,,"Shackelford","1",,"06",3323
"G4804190","1970","Texas","48","Shelby","419",,,,,,,"Shelby","1",,"12",19672
"G4804210","1970","Texas","48","Sherman","421",,,,,"1880",,"Sherman","1",,"04",3657
"G4804230","1970","Texas","48","Smith","423",,,,,"8640",,"Smith","0",,"12",97096
"G4804250","1970","Texas","48","Somervell","425",,,,,,,"Somervell","1",,"07",2793
"G4804270","1970","Texas","48","Starr","427",,,,,,,"Starr","1",,"03",17707
"G4804290","1970","Texas","48","Stephens","429",,,,,,,"Stephens","1",,"06",8414
"G4804310","1970","Texas","48","Sterling","431",,,,,,,"Sterling","1",,"16",1056
"G4804330","1970","Texas","48","Stonewall","433",,,,,,,"Stonewall","1",,"06",2397
"G4804350","1970","Texas","48","Sutton","435",,,,,,,"Sutton","1",,"16",3175
"G4804370","1970","Texas","48","Swisher","437",,,,,"8640",,"Swisher","1",,"04",10373
"G4804390","1970","Texas","48","Tarrant","439",,,,,"2800",,"Tarrant","0",,"B",716317
"G4804410","1970","Texas","48","Taylor","441",,,,,"0040",,"Taylor","0",,"P",97853
"G4804430","1970","Texas","48","Terrell","443",,,,,,,"Terrell","1",,"16",1940
"G4804450","1970","Texas","48","Terry","445",,,,,,,"Terry","1",,"05",14118
"G4804470","1970","Texas","48","Throckmorton","447",,,,,,,"Throckmorton","1",,"06",2205
"G4804490","1970","Texas","48","Titus","449",,,,,"0040",,"Titus","1",,"12",16702
"G4804510","1970","Texas","48","Tom Green","451",,,,,"7200",,"Tom Green","0",,"02",71047
"G4804530","1970","Texas","48","Travis","453",,,,,"0640",,"Travis","0",,"E",295516
"G4804550","1970","Texas","48","Trinity","455",,,,,,,"Trinity","1",,"13",7628
"G4804570","1970","Texas","48","Tyler","457",,,,,,,"Tyler","1",,"13",12417
"G4804590","1970","Texas","48","Upshur","459",,,,,,,"Upshur","1",,"12",20976
"G4804610","1970","Texas","48","Upton","461",,,,,,,"Upton","1",,"16",4697
"G4804630","1970","Texas","48","Uvalde","463",,,,,,,"Uvalde","1",,"16",17348
"G4804650","1970","Texas","48","Val Verde","465",,,,,,,"Val Verde","1",,"16",27471
"G4804670","1970","Texas","48","Van Zandt","467",,,,,,,"Van Zandt","1",,"12",22155
"G4804690","1970","Texas","48","Victoria","469",,,,,,,"Victoria","1",,"14",53766
"G4804710","1970","Texas","48","Walker","471",,,,,,,"Walker","1",,"13",27680
"G4804730","1970","Texas","48","Waller","473",,,,,,,"Waller","1",,"14",14285
"G4804750","1970","Texas","48","Ward","475",,,,,,,"Ward","1",,"01",13019
"G4804770","1970","Texas","48","Washington","477",,,,,"0640",,"Washington","1",,"10",18842
"G4804790","1970","Texas","48","Webb","479",,,,,"4080",,"Webb","0",,"03",72859
"G4804810","1970","Texas","48","Wharton","481",,,,,,,"Wharton","1",,"14",36729
"G4804830","1970","Texas","48","Wheeler","483",,,,,"4080",,"Wheeler","1",,"06",6434
"G4804850","1970","Texas","48","Wichita","485",,,,,"9080",,"Wichita","0",,"K",121862
"G4804870","1970","Texas","48","Wilbarger","487",,,,,,,"Wilbarger","1",,"06",15355
"G4804890","1970","Texas","48","Willacy","489",,,,,,,"Willacy","1",,"15",15570
"G4804910","1970","Texas","48","Williamson","491",,,,,,,"Williamson","1",,"08",37305
"G4804930","1970","Texas","48","Wilson","493",,,,,,,"Wilson","1",,"11",13041
"G4804950","1970","Texas","48","Winkler","495",,,,,,,"Winkler","1",,"05",9640
"G4804970","1970","Texas","48","Wise","497",,,,,,,"Wise","1",,"07",19687
"G4804990","1970","Texas","48","Wood","499",,,,,,,"Wood","1",,"12",18589
"G4805010","1970","Texas","48","Yoakum","501",,,,,,,"Yoakum","1",,"05",7344
"G4805030","1970","Texas","48","Young","503",,,,,,,"Young","1",,"06",15400
"G4805050","1970","Texas","48","Zapata","505",,,,,,,"Zapata","1",,"03",4352
"G4805070","1970","Texas","48","Zavala","507",,,,,"9080",,"Zavala","1",,"03",11370
"G4900010","1970","Utah","49","Beaver","001",,,,,,,"Beaver","1",,"03",3800
"G4900030","1970","Utah","49","Box Elder","003",,,,,,,"Box Elder","1",,"01",28129
"G4900050","1970","Utah","49","Cache","005",,,,,,,"Cache","1",,"01",42331
"G4900070","1970","Utah","49","Carbon","007",,,,,,,"Carbon","1",,"03",15647
"G4900090","1970","Utah","49","Daggett","009",,,,,,,"Daggett","1",,"03",666
"G4900110","1970","Utah","49","Davis","011",,,,,"7160",,"Davis","1",,"02",99028
"G4900130","1970","Utah","49","Duchesne","013",,,,,,,"Duchesne","1",,"03",7299
"G4900150","1970","Utah","49","Emery","015",,,,,,,"Emery","1",,"03",5137
"G4900170","1970","Utah","49","Garfield","017",,,,,,,"Garfield","1",,"03",3157
"G4900190","1970","Utah","49","Grand","019",,,,,,,"Grand","1",,"03",6688
"G4900210","1970","Utah","49","Iron","021",,,,,,,"Iron","1",,"03",12177
"G4900230","1970","Utah","49","Juab","023",,,,,,,"Juab","1",,"03",4574
"G4900250","1970","Utah","49","Kane","025",,,,,,,"Kane","1",,"03",2421
"G4900270","1970","Utah","49","Millard","027",,,,,,,"Millard","1",,"03",6988
"G4900290","1970","Utah","49","Morgan","029",,,,,,,"Morgan","1",,"01",3983
"G4900310","1970","Utah","49","Piute","031",,,,,,,"Piute","1",,"03",1164
"G4900330","1970","Utah","49","Rich","033",,,,,,,"Rich","1",,"01",1615
"G4900350","1970","Utah","49","Salt Lake","035",,,,,"7160",,"Salt Lake","0",,"A",458607
"G4900370","1970","Utah","49","San Juan","037",,,,,,,"San Juan","1",,"03",9606
"G4900390","1970","Utah","49","Sanpete","039",,,,,,,"Sanpete","1",,"01",10976
"G4900410","1970","Utah","49","Sevier","041",,,,,,,"Sevier","1",,"01",10103
"G4900430","1970","Utah","49","Summit","043",,,,,,,"Summit","1",,"01",5879
"G4900450","1970","Utah","49","Tooele","045",,,,,,,"Tooele","1",,"03",21545
"G4900470","1970","Utah","49","Uintah","047",,,,,"7160",,"Uintah","1",,"03",12684
"G4900490","1970","Utah","49","Utah","049",,,,,"6520",,"Utah","0",,"02",137776
"G4900510","1970","Utah","49","Wasatch","051",,,,,,,"Wasatch","1",,"01",5863
"G4900530","1970","Utah","49","Washington","053",,,,,,,"Washington","1",,"03",13669
"G4900550","1970","Utah","49","Wayne","055",,,,,"6520",,"Wayne","1",,"03",1483
"G4900570","1970","Utah","49","Weber","057",,,,,"5840",,"Weber","0",,"B",126278
"G5000010","1970","Vermont","50","Addison","001",,,,,,,"Addison","1",,"01",24266
"G5000030","1970","Vermont","50","Bennington","003",,,,,,,"Bennington","1",,"02",29282
"G5000050","1970","Vermont","50","Caledonia","005",,,,,,,"Caledonia","1",,"02",22789
"G5000070","1970","Vermont","50","Chittenden","007",,,,,,,"Chittenden","1",,"01",99131
"G5000090","1970","Vermont","50","Essex","009",,,,,,,"Essex","1",,"02",5416
"G5000110","1970","Vermont","50","Franklin","011",,,,,,,"Franklin","1",,"01",31282
"G5000130","1970","Vermont","50","Grand Isle","013",,,,,,,"Grand Isle","1",,"01",3574
"G5000150","1970","Vermont","50","Lamoille","015",,,,,,,"Lamoille","1",,"02",13309
"G5000170","1970","Vermont","50","Orange","017",,,,,,,"Orange","1",,"02",17676
"G5000190","1970","Vermont","50","Orleans","019",,,,,,,"Orleans","1",,"01",20153
"G5000210","1970","Vermont","50","Rutland","021",,,,,,,"Rutland","1",,"02",52637
"G5000230","1970","Vermont","50","Washington","023",,,,,,,"Washington","1",,"02",47659
"G5000250","1970","Vermont","50","Windham","025",,,,,,,"Windham","1",,"02",33074
"G5000270","1970","Vermont","50","Windsor","027",,,,,,,"Windsor","1",,"02",44082
"G5100010","1970","Virginia","51","Accomack","001",,,,,,,"Accomack","1",,"09",29004
"G5100030","1970","Virginia","51","Albemarle","003",,,,,,,"Albemarle","1",,"05",37780
"G5100050","1970","Virginia","51","Alleghany","005",,,,,,,"Alleghany","1",,"03",12461
"G5100070","1970","Virginia","51","Amelia","007",,,,,,,"Amelia","1",,"06",7592
"G5100090","1970","Virginia","51","Amherst","009",,,,,"4640",,"Amherst","1",,"F",26072
"G5100110","1970","Virginia","51","Appomattox","011",,,,,"4640",,"Appomattox","1",,"06",9784
"G5100130","1970","Virginia","51","Arlington","013",,,,,"8840",,"Arlington","1",,"B",174284
"G5100150","1970","Virginia","51","Augusta","015",,,,,,,"Augusta","1",,"04",44220
"G5100170","1970","Virginia","51","Bath","017",,,,,,,"Bath","1",,"03",5192
"G5100190","1970","Virginia","51","Bedford","019",,,,,,,"Bedford","1",,"06",26728
"G5100210","1970","Virginia","51","Bland","021",,,,,,,"Bland","1",,"02",5423
"G5100230","1970","Virginia","51","Botetourt","023",,,,,,,"Botetourt","1",,"03",18193
"G5100250","1970","Virginia","51","Brunswick","025",,,,,,,"Brunswick","1",,"07",16172
"G5100270","1970","Virginia","51","Buchanan","027",,,,,,,"Buchanan","1",,"01",32071
"G5100290","1970","Virginia","51","Buckingham","029",,,,,"8840",,"Buckingham","1",,"06",10597
"G5100310","1970","Virginia","51","Campbell","031",,,,,"4640",,"Campbell","1",,"F",43319
"G5100330","1970","Virginia","51","Caroline","033",,,,,,,"Caroline","1",,"08",13925
"G5100350","1970","Virginia","51","Carroll","035",,,,,,,"Carroll","1",,"02",23092
"G5100360","1970","Virginia","51","Charles City","036",,,,,,,"Charles City","1",,"08",6158
"G5100370","1970","Virginia","51","Charlotte","037",,,,,"4640",,"Charlotte","1",,"07",11551
"G5100410","1970","Virginia","51","Chesterfield","041",,,,,"6760",,"Chesterfield","1",,"C",76855
"G5100430","1970","Virginia","51","Clarke","043",,,,,,,"Clarke","1",,"04",8102
"G5100450","1970","Virginia","51","Craig","045",,,,,,,"Craig","1",,"03",3524
"G5100470","1970","Virginia","51","Culpeper","047",,,,,,,"Culpeper","1",,"05",18218
"G5100490","1970","Virginia","51","Cumberland","049",,,,,,,"Cumberland","1",,"06",6179
"G5100510","1970","Virginia","51","Dickenson","051",,,,,"6760",,"Dickenson","1",,"01",16077
"G5100530","1970","Virginia","51","Dinwiddie","053",,,,,"6140",,"Dinwiddie","1",,"06",25046
"G5100570","1970","Virginia","51","Essex","057",,,,,"6140",,"Essex","1",,"08",7099
"G5100590","1970","Virginia","51","Fairfax","059",,,,,"8840",,"Fairfax","1",,"B",455021
"G5100610","1970","Virginia","51","Fauquier","061",,,,,,,"Fauquier","1",,"05",26375
"G5100630","1970","Virginia","51","Floyd","063",,,,,,,"Floyd","1",,"03",9775
"G5100650","1970","Virginia","51","Fluvanna","065",,,,,,,"Fluvanna","1",,"06",7621
"G5100670","1970","Virginia","51","Franklin","067",,,,,,,"Franklin","1",,"07",26858
"G5100690","1970","Virginia","51","Frederick","069",,,,,,,"Frederick","1",,"04",28893
"G5100710","1970","Virginia","51","Giles","071",,,,,,,"Giles","1",,"03",16741
"G5100730","1970","Virginia","51","Gloucester","073",,,,,,,"Gloucester","1",,"08",14059
"G5100750","1970","Virginia","51","Goochland","075",,,,,,,"Goochland","1",,"06",10069
"G5100770","1970","Virginia","51","Grayson","077",,,,,,,"Grayson","1",,"02",15439
"G5100790","1970","Virginia","51","Greene","079",,,,,,,"Greene","1",,"05",5248
"G5100810","1970","Virginia","51","Greensville","081",,,,,,,"Greensville","1",,"10",9604
"G5100830","1970","Virginia","51","Halifax","083",,,,,"8840",,"Halifax","1",,"07",30076
"G5100850","1970","Virginia","51","Hanover","085",,,,,"6760",,"Hanover","1",,"08",37479
"G5100870","1970","Virginia","51","Henrico","087",,,,,"6760",,"Henrico","1",,"C",154364
"G5100890","1970","Virginia","51","Henry","089",,,,,,,"Henry","1",,"07",50901
"G5100910","1970","Virginia","51","Highland","091",,,,,,,"Highland","1",,"03",2529
"G5100930","1970","Virginia","51","Isle Of Wight","093",,,,,,,"Isle Of Wight","1",,"10",18285
"G5100950","1970","Virginia","51","James City","095",,,,,,,"James City","1",,"08",17853
"G5100970","1970","Virginia","51","King And Queen","097",,,,,,,"King And Queen","1",,"08",5491
"G5100990","1970","Virginia","51","King George","099",,,,,,,"King George","1",,"08",8039
"G5101010","1970","Virginia","51","King William","101",,,,,,,"King William","1",,"08",7497
"G5101030","1970","Virginia","51","Lancaster","103",,,,,,,"Lancaster","1",,"08",9126
"G5101050","1970","Virginia","51","Lee","105",,,,,"6760",,"Lee","1",,"01",20321
"G5101070","1970","Virginia","51","Loudoun","107",,,,,"8840",,"Loudoun","1",,"05",37150
"G5101090","1970","Virginia","51","Louisa","109",,,,,,,"Louisa","1",,"06",14004
"G5101110","1970","Virginia","51","Lunenburg","111",,,,,,,"Lunenberg","1",,"07",11687
"G5101130","1970","Virginia","51","Madison","113",,,,,,,"Madison","1",,"05",8638
"G5101150","1970","Virginia","51","Mathews","115",,,,,,,"Mathews","1",,"08",7168
"G5101170","1970","Virginia","51","Mecklenburg","117",,,,,,,"Mecklenburg","1",,"07",29426
"G5101190","1970","Virginia","51","Middlesex","119",,,,,,,"Middlesex","1",,"08",6295
"G5101210","1970","Virginia","51","Montgomery","121",,,,,,,"Montgomery","1",,"03",47157
"G5101230","1970","Virginia","51","Nansemond","123",,,,,,,"Nansemond","1",,"10",35166
"G5101250","1970","Virginia","51","Nelson","125",,,,,,,"Nelson","1",,"06",11702
"G5101270","1970","Virginia","51","New Kent","127",,,,,,,"New Kent","1",,"08",5300
"G5101310","1970","Virginia","51","Northampton","131",,,,,,,"Northampton","1",,"09",14442
"G5101330","1970","Virginia","51","Northumberland","133",,,,,,,"Northumberland","1",,"08",9239
"G5101350","1970","Virginia","51","Nottoway","135",,,,,,,"Nottoway","1",,"06",14260
"G5101370","1970","Virginia","51","Orange","137",,,,,,,"Orange","1",,"05",13792
"G5101390","1970","Virginia","51","Page","139",,,,,,,"Page","1",,"04",16581
"G5101410","1970","Virginia","51","Patrick","141",,,,,,,"Patrick","1",,"07",15282
"G5101430","1970","Virginia","51","Pittsylvania","143",,,,,,,"Pittsylvania","1",,"07",58789
"G5101450","1970","Virginia","51","Powhatan","145",,,,,,,"Powhatan","1",,"06",7696
"G5101470","1970","Virginia","51","Prince Edward","147",,,,,"8840",,"Prince Edward","1",,"06",14379
"G5101490","1970","Virginia","51","Prince George","149",,,,,"6140",,"Prince George","1",,"10",29092
"G5101530","1970","Virginia","51","Prince William","153",,,,,"8840",,"Prince William","1",,"05",111102
"G5101550","1970","Virginia","51","Pulaski","155",,,,,,,"Pulaski","1",,"03",29564
"G5101570","1970","Virginia","51","Rappahannock","157",,,,,,,"Rappahannock","1",,"05",5199
"G5101590","1970","Virginia","51","Richmond","159",,,,,"8840",,"Richmond","1",,"08",5841
"G5101610","1970","Virginia","51","Roanoke","161",,,,,"6800",,"Roanoke","1",,"A",67339
"G5101630","1970","Virginia","51","Rockbridge","163",,,,,,,"Rockbridge","1",,"03",16637
"G5101650","1970","Virginia","51","Rockingham","165",,,,,,,"Rockingham","1",,"04",47890
"G5101670","1970","Virginia","51","Russell","167",,,,,,,"Russell","1",,"02",24533
"G5101690","1970","Virginia","51","Scott","169",,,,,,,"Scott","1",,"02",24376
"G5101710","1970","Virginia","51","Shenandoah","171",,,,,,,"Shenandoah","1",,"04",22852
"G5101730","1970","Virginia","51","Smyth","173",,,,,,,"Smyth","1",,"02",31349
"G5101750","1970","Virginia","51","Southampton","175",,,,,,,"Southampton","1",,"10",18582
"G5101770","1970","Virginia","51","Spotsylvania","177",,,,,,,"Spotsylvania","1",,"05",16424
"G5101790","1970","Virginia","51","Stafford","179",,,,,,,"Stafford","1",,"05",24587
"G5101810","1970","Virginia","51","Surry","181",,,,,,,"Surry","1",,"10",5882
"G5101830","1970","Virginia","51","Sussex","183",,,,,,,"Sussex","1",,"10",11464
"G5101850","1970","Virginia","51","Tazewell","185",,,,,,,"Tazewell","1",,"01",39816
"G5101870","1970","Virginia","51","Warren","187",,,,,,,"Warren","1",,"04",15301
